problems_solved,easy_solved,medium_solved,hard_solved,arrays_count,strings_count,graphs_count,dp_count,trees_count,contest_rating,contest_count,acceptance_rate,current_streak,room_participations,room_wins,placement_score
897,431,374,92,162,102,46,43,151,1646,74,73.00293083619722,184,41,27,57
131,59,43,29,33,16,12,19,25,1089,96,53.927060467868195,137,7,5,20
1255,613,356,286,303,217,55,83,120,1888,19,71.52092649363247,192,1,0,59
48,18,21,9,6,8,4,6,6,1827,4,71.55750606825464,339,45,4,35
506,221,182,103,107,108,68,43,60,1121,23,35.496491573637215,318,33,0,28
789,405,178,206,196,164,69,81,157,1395,31,63.72742027422919,25,11,4,54
1266,640,387,239,286,164,142,40,216,1422,30,49.807538543761126,236,48,7,58
952,415,416,121,209,180,69,46,104,1448,43,60.05210417031148,116,17,7,44
158,62,56,40,39,16,13,12,19,1632,77,34.870083848951396,37,16,11,28
1430,700,381,349,159,228,153,190,124,1300,18,62.350095753619534,309,14,3,65
1031,377,389,265,253,221,127,16,168,1529,23,72.76470126355778,44,2,0,70
670,315,214,141,103,107,68,54,118,1589,95,84.2747592224838,185,20,14,53
311,174,65,72,66,70,45,5,60,1548,11,47.61537524096343,168,18,8,29
1393,675,440,278,206,343,173,103,187,1542,49,38.53186129725496,172,31,4,68
247,125,73,49,66,47,29,24,37,1566,84,50.124566155386745,218,10,5,25
656,288,272,96,128,79,84,74,76,1464,99,31.061636646062627,75,17,8,43
672,335,197,140,153,105,33,19,95,824,24,52.482532717246,203,28,8,28
245,122,55,68,63,24,17,8,25,1095,50,80.30242167071222,313,2,0,19
212,133,49,30,59,40,18,16,34,1011,13,40.68931017684715,78,49,38,29
265,139,77,49,65,59,19,39,14,1077,71,56.274580663261055,211,3,1,33
607,391,147,69,78,118,78,36,32,1103,28,61.49393794678265,137,27,0,30
671,333,190,148,181,146,9,46,105,1710,24,39.89489159368796,248,8,0,38
244,105,104,35,54,53,9,17,46,1800,86,48.155803803536124,237,37,7,29
1378,672,367,339,305,313,183,29,199,1592,58,80.1246656620599,89,6,3,69
543,256,196,91,154,76,9,64,86,1102,99,46.265080608998275,201,0,0,31
869,345,332,192,130,200,36,39,150,1123,56,64.94496604406268,316,34,1,48
1499,891,322,286,221,296,88,162,156,1206,11,37.53235552941565,119,46,9,63
779,413,241,125,157,111,89,59,51,1180,49,66.8426728638432,10,33,25,40
550,261,173,116,137,136,48,52,104,1796,11,45.3529425479353,202,8,4,40
222,115,75,32,42,53,31,3,42,992,81,42.71945299528399,14,25,0,22
472,201,183,88,107,87,19,63,54,1494,99,36.829084994500846,3,7,4,31
445,187,130,128,84,100,58,19,36,1017,47,32.57534117781443,344,18,2,33
292,135,116,41,64,40,14,30,53,1548,49,83.23228412862595,227,25,6,38
1496,738,440,318,395,242,66,182,233,1285,18,52.7647593856242,180,45,4,71
1440,862,301,277,195,183,114,123,73,1063,52,72.76885262610273,222,9,0,59
97,42,29,26,23,17,1,5,6,1232,34,80.60491149187274,45,42,16,33
1077,667,257,153,277,187,68,158,212,1550,26,41.221123995278816,30,29,6,59
470,174,186,110,89,62,28,23,26,911,66,77.84167278611315,328,39,11,36
287,129,104,54,47,57,9,40,26,1211,76,68.94135013330735,47,35,4,27
430,237,109,84,44,50,56,13,56,1343,50,61.788738078663464,183,30,19,42
1386,618,474,294,359,151,88,89,107,987,18,74.49927945952933,130,7,0,65
705,409,152,144,116,111,103,20,59,1114,42,36.086551873280115,259,41,16,45
524,218,186,120,89,84,71,5,53,1835,34,44.498018494488626,274,46,17,43
712,336,280,96,119,105,26,33,64,1003,14,37.20779805223769,149,12,8,34
28,15,9,4,5,3,2,0,4,1239,15,79.27838136067285,24,36,28,18
32,15,11,6,7,4,3,4,4,1545,98,35.43387128678933,308,29,21,32
422,273,82,67,107,52,52,49,38,1377,68,83.8972731836827,178,14,8,43
1063,538,310,215,189,170,142,11,103,1228,70,36.04401680840069,205,34,11,50
117,46,49,22,27,27,11,4,6,1635,84,66.40008232575953,4,2,0,27
1400,582,563,255,341,187,20,145,80,777,40,66.32717267493106,305,28,19,67
1314,532,422,360,209,266,101,86,207,1609,53,81.21853977007387,177,23,13,78
1161,663,369,129,138,140,155,146,77,1115,64,47.772288033474396,314,44,4,56
1262,473,483,306,352,193,138,101,153,633,88,48.26065504686075,348,22,1,57
1144,594,340,210,269,169,150,116,201,2046,29,76.54613184824683,334,8,4,67
145,72,32,41,33,34,15,13,15,1411,18,83.8216554005788,150,1,0,27
371,195,120,56,41,60,5,36,37,1630,87,31.657632830202438,80,14,2,29
1219,504,416,299,321,248,177,51,220,1722,45,64.9424306420184,130,31,10,80
138,62,35,41,29,26,19,8,24,1122,59,43.400180771239846,224,17,13,22
1294,773,320,201,348,156,35,22,235,1321,78,70.03792584523075,305,28,21,58
524,213,208,103,154,126,13,48,71,1389,98,72.49954550627302,309,39,21,41
458,257,128,73,133,69,39,34,88,1189,23,71.93890563174494,90,2,0,27
1137,598,295,244,308,121,131,132,196,1756,35,53.95311469771987,261,32,9,69
1257,565,396,296,128,182,79,48,141,1799,48,38.67907625245873,296,6,1,55
883,440,271,172,244,132,25,62,127,1361,58,62.1620547023082,9,29,11,51
482,251,124,107,55,54,39,17,32,1549,13,73.39709401894412,117,26,14,34
1043,619,242,182,281,201,59,100,138,1656,85,80.17072495139897,156,37,15,62
1438,822,355,261,224,218,85,185,128,1484,38,54.895437807860375,80,28,5,73
311,122,125,64,69,60,31,36,28,1227,7,43.51214684200801,358,30,18,34
240,126,51,63,25,24,32,34,16,654,47,36.53523602166597,173,0,0,15
932,451,247,234,236,230,82,136,96,1428,79,73.86806092731803,229,40,18,55
1099,630,254,215,134,138,116,129,134,1638,80,59.44135519235684,156,42,26,64
946,427,358,161,172,188,96,47,132,1116,68,67.08012508641183,333,26,7,44
121,53,46,22,31,25,10,4,11,1451,40,38.75822203563449,199,26,19,22
1046,590,248,208,250,131,55,75,176,1533,34,30.361834946303063,304,28,11,51
1426,796,350,280,144,166,89,212,182,1535,63,83.21698837853263,231,4,2,75
509,174,192,143,91,62,27,34,74,1437,52,74.5988505587397,167,2,1,52
941,430,326,185,101,128,130,35,86,1100,53,52.00145252190461,298,28,8,51
607,247,203,157,142,76,76,86,104,1761,36,55.143128172046445,102,40,8,46
243,90,85,68,71,48,22,15,34,1386,51,81.09859479966767,342,38,28,42
611,211,265,135,141,99,84,65,109,1238,17,41.42076560622261,6,12,3,46
323,145,88,90,46,58,43,38,23,907,20,74.15557770118234,139,32,2,33
575,278,190,107,98,61,80,73,61,1521,41,30.986124043943953,207,19,7,46
1045,653,210,182,308,239,42,130,69,2136,64,78.16420325168443,12,2,1,70
218,102,56,60,31,27,24,27,17,1329,80,62.41062035161659,188,5,1,15
1047,428,351,268,222,161,99,108,114,1253,7,56.26678776668858,174,42,16,60
1451,761,491,199,261,160,163,96,267,1396,92,68.85517361970284,130,16,4,62
1470,703,418,349,372,177,68,152,196,1377,83,33.72081222043354,362,46,0,71
1410,837,335,238,385,281,151,179,140,1289,38,40.754917628547716,119,3,0,66
1053,501,431,121,177,214,70,62,170,2022,60,52.384179517588436,167,32,20,63
596,330,168,98,138,120,75,30,31,1413,59,63.982639720157245,267,32,23,41
1024,460,311,253,214,187,124,59,108,1009,68,37.95015596227889,158,5,0,53
1103,510,425,168,171,267,43,96,154,1046,58,50.872076561516955,162,40,27,58
1244,701,327,216,192,219,44,21,171,1741,9,44.34910535551142,339,13,7,56
1134,575,361,198,235,189,125,135,160,1485,62,65.50631519700337,321,45,24,60
707,299,312,96,92,96,61,20,57,1294,69,80.56031472591265,26,6,2,50
141,73,36,32,36,16,12,4,14,1269,6,39.12885233256743,258,5,1,25
1414,739,369,306,160,257,163,53,268,1609,34,40.40936291602324,303,2,0,48
1165,739,215,211,138,171,151,105,228,1163,90,63.02906638412573,51,36,17,53
1053,496,407,150,177,188,45,52,101,1355,41,54.94593798260789,134,21,15,51
545,318,130,97,67,71,47,33,79,1618,84,69.49575330618326,306,37,6,44
1023,618,250,155,199,230,128,143,88,1177,87,45.83369299452708,300,7,5,42
236,116,54,66,42,58,31,30,24,1781,28,59.965078891391684,301,23,4,27
1187,551,359,277,290,176,59,153,200,908,26,51.27554822672548,288,12,8,57
831,383,291,157,241,188,20,75,104,1411,37,45.46952836855404,291,12,6,47
880,384,264,232,220,203,37,115,156,1422,1,70.1113026330388,16,0,0,50
414,176,148,90,56,103,58,49,59,762,24,73.7741561725916,115,40,26,37
211,111,47,53,60,31,15,30,30,1177,65,48.09233001507462,293,35,0,21
47,27,12,8,8,10,3,0,2,1578,37,64.26345107496817,48,31,17,19
951,460,342,149,185,127,11,13,154,1183,58,39.822526443361745,60,4,3,44
197,117,42,38,36,38,3,6,38,1320,81,73.50323355345881,313,48,18,32
1090,400,414,276,170,224,112,152,131,1278,6,45.468791530926744,75,6,2,66
950,541,262,147,265,200,87,90,70,1692,48,39.40251100924461,267,49,4,45
1053,545,378,130,175,138,95,73,206,1502,67,81.69787676164907,145,44,11,60
282,147,79,56,60,64,7,23,26,1264,40,53.2366354522333,189,31,15,31
1152,549,269,334,170,187,68,145,128,1184,73,65.39249523421884,5,27,2,71
592,235,193,164,153,78,73,82,36,1659,50,74.50673477668889,204,32,8,44
525,216,214,95,133,95,18,58,34,1443,91,67.73782744618882,350,45,12,41
1254,589,347,318,199,287,167,145,103,1702,93,61.05630297121398,249,13,8,73
535,300,142,93,126,131,14,29,70,1585,23,50.438740250413424,344,12,5,29
345,162,116,67,83,73,11,26,46,419,35,80.51876700782276,343,28,12,32
707,401,148,158,150,71,54,94,99,1721,79,37.34481043290056,105,49,11,43
1088,637,192,259,239,130,154,130,149,1437,96,78.61558464800456,266,39,9,60
509,228,156,125,109,56,28,53,63,1473,9,69.04168566412345,20,0,0,39
909,512,256,141,105,104,92,17,154,798,20,61.42758719509496,54,46,30,43
775,376,239,160,181,122,71,12,147,1253,26,47.86112688166431,176,48,12,47
545,295,148,102,105,82,16,15,49,1417,54,38.03242856611942,235,48,12,36
171,88,46,37,32,20,7,15,11,1015,84,54.37383054993731,8,26,11,13
603,335,170,98,164,140,84,51,68,1798,90,73.10677363248001,350,29,19,40
168,78,58,32,17,32,6,23,9,1623,95,70.99203487948279,117,33,13,34
1221,684,283,254,183,267,131,130,222,1279,4,65.499321147194,293,45,4,58
69,40,14,15,8,10,10,3,5,1944,98,84.58748195914,100,0,0,29
924,538,228,158,98,149,24,30,122,1510,85,83.49491238610223,201,33,12,53
1352,526,476,350,209,199,89,174,90,1811,58,52.00026809325346,351,6,3,70
220,108,51,61,65,36,9,16,29,1155,35,40.589388846553675,356,0,0,16
415,184,156,75,63,79,17,42,23,1543,73,55.51110484018444,144,41,27,43
673,392,148,133,156,117,17,59,111,1802,33,76.45171352319537,180,17,0,44
1142,647,290,205,141,257,115,28,220,1755,51,55.2209698235402,35,34,26,69
1109,599,376,134,244,260,126,19,106,1702,5,48.47900807792634,35,49,34,64
551,249,178,124,163,93,57,34,48,1773,13,70.76773253334986,19,18,3,46
1347,501,556,290,213,183,187,81,157,1858,58,65.75755764910366,306,12,2,85
1007,371,414,222,271,243,30,105,143,707,56,83.2783718541677,229,22,13,51
1150,561,381,208,344,241,62,113,90,1272,36,60.20929897336805,210,1,0,54
936,454,266,216,203,183,54,136,159,877,57,83.21097050866734,271,2,1,54
877,467,237,173,141,185,37,114,69,881,82,46.00149712283091,5,21,0,42
28,13,8,7,6,3,0,2,1,1243,31,77.56532881799521,158,35,18,21
441,165,183,93,118,48,34,35,56,1271,19,49.30088328065925,145,48,9,32
749,397,214,138,100,92,94,78,50,1808,84,74.53216583154011,351,7,4,45
1383,727,425,231,263,168,198,35,213,1042,78,80.92924014687799,168,22,6,65
192,115,47,30,31,31,5,28,14,1453,80,64.27550965005044,361,7,2,30
122,73,32,17,19,15,15,10,21,1879,60,70.07019982414124,46,24,2,29
1216,500,543,173,330,277,152,167,146,1354,56,82.72518339901637,23,34,17,73
490,222,154,114,90,91,31,71,66,1985,51,50.63360545004613,109,46,17,46
1179,586,344,249,197,183,29,107,91,837,87,58.13710490740786,92,10,0,51
840,406,229,205,185,92,124,20,60,1145,84,79.40605564208519,216,40,23,55
1146,525,418,203,164,216,116,103,165,1862,47,67.00487433549975,103,42,4,64
772,456,227,89,112,90,113,72,68,1196,78,78.04751075868319,216,5,2,44
485,170,197,118,98,102,37,58,52,1328,10,64.00399782611495,167,41,17,41
772,458,162,152,140,170,50,12,94,1901,29,70.68526452218214,44,41,9,43
1336,620,452,264,212,242,59,100,112,1599,59,30.718433820727878,338,49,8,65
980,493,351,136,108,119,144,136,165,906,17,48.682022139674416,201,44,10,45
1029,558,284,187,210,224,46,153,196,1585,91,72.37314053655669,256,16,5,56
1151,645,356,150,303,168,15,42,132,1187,76,52.22043727024115,282,35,26,63
170,79,56,35,45,22,13,22,31,1252,73,49.956569960577546,21,17,9,30
410,203,103,104,60,69,25,12,74,1371,46,82.33537296808154,27,32,24,36
207,90,67,50,45,49,9,26,15,1226,11,60.39016705236341,253,17,1,21
1293,604,414,275,350,186,127,63,98,1546,49,40.58706467700126,34,6,0,61
669,279,198,192,121,157,40,96,81,1138,39,55.97246788788138,2,28,1,44
1080,642,265,173,309,116,71,115,139,1491,89,58.52692023802077,217,4,2,45
408,226,114,68,114,45,5,26,41,1627,63,84.38023987316976,299,15,10,36
87,43,29,15,12,17,8,4,8,1380,18,69.50207464407667,253,30,10,31
133,64,37,32,20,17,3,5,15,1420,86,58.56711718176959,239,4,1,22
84,31,37,16,11,12,3,8,12,1427,99,53.759491855396824,240,9,3,18
146,56,63,27,20,17,16,19,9,1438,26,80.35222254688694,201,28,21,26
611,318,142,151,172,91,32,70,95,1369,51,65.52675919522778,134,28,5,36
1433,810,378,245,410,203,47,181,270,1354,79,49.5847733698039,353,15,8,71
846,350,293,203,93,178,76,101,139,1363,6,55.55466989966776,56,3,0,52
509,203,165,141,111,104,20,74,40,1455,62,45.29686308486088,84,0,0,38
147,91,32,24,31,35,7,17,9,1270,76,82.82357748045413,156,7,3,30
59,24,21,14,10,12,5,2,7,1356,54,68.60697967602891,336,27,12,28
982,526,291,165,222,200,111,118,189,1697,75,51.576404424297195,190,0,0,55
263,127,77,59,76,53,29,14,45,2002,90,40.07672613561742,20,27,2,36
719,478,135,106,96,167,55,107,96,2138,96,39.73604966940361,97,2,1,41
572,287,142,143,70,82,42,35,40,1440,30,56.27582204617879,180,49,27,44
766,331,281,154,81,111,92,39,120,1090,10,55.716187748732494,143,1,0,42
1459,692,398,369,252,308,54,63,250,1326,16,52.978375132209635,173,24,2,60
556,297,187,72,93,74,17,56,105,1443,65,76.84933157606858,136,36,6,37
1335,508,548,279,248,316,137,33,189,1724,66,83.85507142842076,235,10,7,83
931,435,269,227,186,167,62,133,118,1184,97,49.51527451352229,2,45,17,57
590,269,215,106,148,85,64,30,84,1362,31,46.203584878334695,22,17,5,38
1382,679,382,321,246,299,63,70,264,1096,23,72.3560930156032,140,41,28,63
58,27,15,16,9,8,3,0,8,1899,87,54.73861195248173,37,38,8,36
926,416,299,211,245,226,125,41,82,1562,12,41.96627260626807,161,39,25,63
1107,559,350,198,298,273,76,76,160,1293,21,39.95165943135865,221,19,6,56
713,254,319,140,104,142,66,44,129,1419,18,45.43122671151457,230,16,7,43
270,136,80,54,43,31,6,13,36,995,52,30.07279957695697,19,6,1,10
365,149,117,99,96,50,12,5,45,1536,93,81.77864662198026,45,47,34,49
1293,587,463,243,149,229,19,67,206,1515,38,53.66368821048959,101,16,1,67
647,356,197,94,106,147,44,76,96,868,20,34.5565944609583,310,3,0,32
752,357,210,185,142,96,111,53,43,1181,86,39.07264205893419,306,35,5,38
1328,698,312,318,182,153,175,67,210,1310,15,47.78357951745649,56,29,6,67
1019,360,418,241,138,113,100,53,113,1313,6,60.343166872189556,335,0,0,55
940,383,349,208,173,165,122,82,179,1248,83,68.70438436452764,165,34,3,63
650,282,195,173,163,151,60,34,127,1438,77,46.93181538811626,323,11,0,42
801,418,234,149,214,85,49,78,93,1818,25,82.66890652208474,139,16,7,53
1346,781,312,253,398,177,46,199,262,1543,85,71.81715465577875,116,15,6,65
621,397,154,70,71,126,62,9,60,1753,99,75.41893234395741,137,27,7,41
818,373,216,229,117,183,30,27,124,1509,89,47.800512885925905,320,31,4,43
1215,565,447,203,305,268,83,42,74,1304,75,50.952866323826484,267,45,4,62
695,289,240,166,144,151,87,50,49,1346,30,59.59339813920897,253,34,24,43
1397,604,524,269,231,166,39,22,251,1640,67,54.84333289600685,50,18,6,65
197,112,55,30,27,31,5,15,36,1562,39,44.29404850363175,319,28,21,31
994,464,285,245,155,246,41,139,129,1799,26,84.84990046576041,184,28,7,56
557,286,132,139,103,138,48,6,56,1402,8,76.65966681237711,92,15,7,38
734,357,214,163,99,139,33,44,86,981,75,43.08930394518561,18,3,1,39
935,354,380,201,273,192,75,108,168,1341,92,79.08191995764255,157,20,2,56
1441,647,386,408,175,349,75,45,117,952,91,62.27872814877748,219,48,18,69
885,449,242,194,262,148,71,18,83,1359,15,30.69091268744809,212,43,16,41
627,323,143,161,168,75,30,61,105,1047,71,49.03832595315462,337,0,0,30
423,213,142,68,78,84,62,4,80,1372,12,31.41530176780619,232,18,4,34
1375,619,461,295,340,335,108,168,87,1444,77,34.827379217210485,23,43,8,74
1253,603,417,233,293,256,142,24,213,1363,59,39.84375185554932,281,25,8,65
912,462,242,208,130,201,98,76,133,1317,78,56.641925401641195,35,11,8,52
172,76,62,34,28,28,13,19,14,1284,59,50.970878905637306,362,16,7,28
1253,617,395,241,253,143,54,54,204,1740,8,38.194789455246905,311,36,13,54
279,127,86,66,63,34,22,6,44,1484,52,51.700548384864646,207,27,4,23
641,367,192,82,133,158,67,22,45,943,31,46.73867201246472,313,35,25,36
915,532,212,171,178,159,68,118,114,1439,85,52.55857663994197,31,28,14,52
1433,817,406,210,270,145,30,155,234,1855,54,39.477098744690394,257,4,3,63
1215,475,438,302,242,295,15,45,95,1261,24,63.53410711664121,337,37,4,58
214,113,56,45,39,37,11,23,25,1284,40,32.449217411590666,176,2,0,17
591,248,232,111,123,133,18,64,40,1589,25,51.33324664974788,82,14,3,38
850,477,274,99,235,154,116,127,81,1143,28,79.21871204707608,310,2,0,41
1261,621,374,266,285,145,43,81,104,1045,81,53.08186516365236,229,12,0,61
605,254,220,131,147,116,39,79,76,930,35,54.25939651256135,267,4,1,31
259,126,89,44,56,64,28,18,18,1603,83,33.74047599172238,204,20,9,33
884,529,216,139,202,93,109,119,95,1660,96,63.29503621892689,162,40,1,52
1474,718,470,286,317,333,113,33,134,1224,83,81.50215397642998,239,22,15,72
205,103,61,41,21,27,7,7,33,1053,2,46.03857180991139,116,46,7,23
699,439,149,111,209,111,33,90,108,1661,58,51.62884067293029,73,21,2,41
1103,654,286,163,117,171,75,137,70,1362,33,62.348695611500816,265,33,4,53
648,308,188,152,116,152,39,34,125,797,5,35.126613809028925,305,40,13,40
1432,719,393,320,173,251,84,133,231,1511,30,82.26558969227386,143,25,1,68
681,315,230,136,81,113,19,43,96,1487,98,55.71781705717496,291,46,30,46
1236,694,352,190,319,275,170,14,150,1816,31,36.3302967412362,60,30,16,71
1181,594,346,241,218,126,16,16,90,1651,41,48.4374991540477,74,34,12,56
953,443,303,207,247,107,68,16,185,1668,56,50.560700502211475,16,6,2,53
208,109,66,33,32,21,30,19,10,1136,72,48.9957642916179,344,39,12,17
1459,723,367,369,220,296,149,71,224,994,45,68.12730073000452,11,44,25,71
501,174,214,113,75,89,29,15,63,1553,90,49.00364011241734,2,31,23,41
905,435,318,152,202,209,27,128,167,1405,87,47.81196816010828,72,21,9,49
151,65,50,36,39,26,21,4,16,1593,55,47.714868797985005,82,46,20,32
1346,665,471,210,256,179,16,140,172,1437,49,72.78166837402475,146,5,2,62
174,98,33,43,30,38,18,23,28,1833,85,46.9609836928954,113,20,14,28
323,161,93,69,95,46,43,10,18,1270,29,30.76989510641056,83,44,22,28
30,16,7,7,3,7,0,1,1,1412,35,50.104432545124126,74,38,26,27
1115,573,324,218,220,153,124,100,91,1210,25,45.30304488306214,277,48,22,53
1164,622,303,239,211,145,174,94,83,1137,49,79.99594877363177,0,46,25,64
993,533,315,145,118,172,98,82,50,1797,1,56.284839664799016,52,36,18,59
314,155,106,53,48,33,21,27,45,1365,6,42.90164337738564,171,26,9,36
380,177,111,92,40,40,50,54,64,2139,26,83.98708395280214,265,9,0,52
862,384,272,206,237,150,75,15,166,996,79,43.57093267230736,7,21,7,47
393,201,113,79,87,51,45,45,45,1429,48,71.96632797935578,144,43,29,40
454,235,140,79,119,46,41,19,41,1448,45,65.7252840631691,197,17,8,43
434,173,195,66,88,62,6,27,77,1774,92,55.42254510259504,250,3,2,41
170,68,66,36,37,29,6,3,30,1135,84,52.320930638360586,134,44,9,25
1211,529,391,291,290,192,25,87,174,1221,25,77.98103636189543,124,34,12,67
638,310,190,138,179,76,15,78,58,975,81,56.12953137349841,318,37,22,39
904,358,304,242,106,169,10,21,168,1839,64,50.64464265764592,350,37,3,47
499,254,126,119,82,103,34,24,38,883,1,49.483761269197004,67,35,2,34
1026,474,369,183,248,206,35,63,58,1436,77,45.17274026414119,63,3,1,50
336,151,100,85,98,53,43,8,56,2149,78,52.49312733824955,253,44,23,43
607,299,205,103,179,73,69,70,81,1741,63,36.5954893241517,262,9,3,43
1024,527,364,133,233,179,92,123,89,1769,63,33.58176680062412,355,31,1,59
298,162,79,57,41,69,23,37,44,1914,99,59.78071414956948,226,9,4,32
602,356,173,73,74,102,27,55,99,1451,87,54.98438408454439,269,42,22,34
582,251,202,129,168,75,44,47,102,1450,59,39.536575394879485,249,44,10,42
1387,869,338,180,259,158,138,64,128,1399,88,35.87395650693799,163,9,0,63
37,17,11,9,5,8,4,3,1,1376,8,37.87969792875471,328,10,4,12
963,487,195,281,276,203,20,69,121,1216,14,47.33844746528791,266,49,19,54
52,27,17,8,6,7,5,7,9,1814,36,54.831656712541644,264,38,8,28
432,177,153,102,106,62,49,62,35,1241,5,40.63425601185265,24,8,3,43
186,111,43,32,41,43,16,25,21,1315,42,71.55937412645535,103,12,5,30
538,288,140,110,63,68,21,32,47,1002,44,40.63284085056998,270,41,30,31
975,531,289,155,163,175,83,59,50,1649,75,36.826954747474666,252,17,10,54
207,72,91,44,26,42,16,26,38,1877,90,84.70051780768674,57,46,29,41
619,269,251,99,136,98,47,69,43,730,70,54.6241359775064,23,36,5,36
851,385,259,207,166,90,63,92,140,1864,27,39.35038594382099,71,46,16,48
862,545,193,124,86,115,21,42,87,1621,51,79.2006321413013,92,10,1,41
31,14,9,8,9,7,1,3,2,1781,75,42.71003935251414,126,27,4,18
1145,591,359,195,194,204,27,104,218,1512,34,80.90689754474724,173,5,2,68
